day,run_id,audit_file,platform_id,record_seq,timestamp_utc,experiment_id,experiment_phase,semantic_intent_id,repetition_index,mission_index,concurrency_group_id,concurrent_peers,instruction_text,instruction_language,resolution_method,resolution_step,is_escalated,node_id,node_name,expected_node_id,nav_outcome,arrival_ok,xy_error_m,distance_traveled_m,start_x_m,start_y_m,start_yaw_rad,end_x_m,end_y_m,end_yaw_rad,amcl_converged,amcl_covariance_trace,resolve_ms,vlm_ms,nav_total_s,reroute_count,blocked_attempts,validation_allowed,validation_reason,confirmation_method,confirmation_signature_type,confirmed,confirmation_confidence,confirmation_parse_status,confirmation_prompt_md5,m3_promotion_triggered,m3_preferences_count,memory_status,digest_content_md5,digest_generated_at,memory_prefix_included,memory_prefix_chars,luminance_mean,image_start,image_start_md5,image_finish,image_finish_md5
day2_20260821,20260821_135419,day2_20260821/logs/audit_20260821_135419.jsonl,xplorer-b,1,2026-08-21T10:55:18.256+00:00,E7,,G-2,1,1,,1,I want to wait for someone who is finishing the lab in CB203.,en,L3b_vlm,,no,23,cb203_exit,23,mission_complete,True,0.285,7.924,2.2645,1.6394,-1.53,7.9386,3.557,3.0948,True,0.073685,1.287221908569336,11584.326028823853,42.32,0,[],True,ALLOW: all checks passed,vlm_contextual,contextual,True,HIGH,ok,9efebdf987690cc50e83bedb3d2d5bc2,False,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,128.82,day2_20260821/logs/20260821_135419/mission_1_cb203_exit/start.jpg,66d5b01d267f7a985a306edc9f3a0c21,day2_20260821/logs/20260821_135419/mission_1_cb203_exit/finish.jpg,f1b67477dc36ae42d5b2924dcd8559b2
day2_20260821,20260821_135551,day2_20260821/logs/audit_20260821_135551.jsonl,xplorer-b,1,2026-08-21T10:56:33.948+00:00,E7,,G-3,1,1,,1,Where is the H sign?,en,L3a_deterministic,5,no,23,cb203_exit,,mission_complete,True,0.431,7.999,2.3729,1.4418,-1.7332,7.7695,3.6512,3.1028,True,0.067551,0.5004405975341797,0.0,39.07,0,[],True,ALLOW: all checks passed,vlm_contextual,contextual,True,HIGH,ok,9efebdf987690cc50e83bedb3d2d5bc2,False,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,140.46,day2_20260821/logs/20260821_135551/mission_1_cb203_exit/start.jpg,95e858fa0876dc47942c64cc73bf6a36,day2_20260821/logs/20260821_135551/mission_1_cb203_exit/finish.jpg,e959dd3ab040b3133e9d0cdb1f4d018f
day2_20260821,20260821_135704,day2_20260821/logs/audit_20260821_135704.jsonl,xplorer-b,1,2026-08-21T10:57:43.318+00:00,E7,,G-4,1,1,,1,Where is the closest chair?,en,L3a_deterministic,5,no,15,junction_e1,15,mission_complete,True,0.093,7.389,2.5383,1.588,-1.6662,6.6051,4.725,1.6683,True,0.063896,0.3750324249267578,0.0,34.29,0,[],True,ALLOW: all checks passed,vlm_landmark,landmark,True,HIGH,ok,de180d6fd3375e3f85159f2b90d031ab,False,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,136.51,day2_20260821/logs/20260821_135704/mission_1_junction_e1/start.jpg,2f8205aaa715096a1f3b26a880c08938,day2_20260821/logs/20260821_135704/mission_1_junction_e1/finish.jpg,9fdee8dc57e92ab9dedad86ca90df6aa
day2_20260821,20260821_140457,day2_20260821/logs/audit_20260821_140457.jsonl,xplorer-b,1,2026-08-21T11:05:47.050+00:00,E6,,AB-S1,1,1,,1,go to a place to take a short break for personal needs,en,L3b_vlm,,no,9,radiator,,mission_complete,True,0.213,4.417,2.3772,1.474,-1.6932,4.652,-0.6507,-1.5375,True,0.020947,1.3914108276367188,10126.092195510864,33.53,0,[],True,ALLOW: all checks passed,vlm_landmark,landmark,True,HIGH,ok,e089c782ec4bc1b920c344141b688498,False,0,empty,,,False,0,142.4,day2_20260821/logs/20260821_140457/mission_1_radiator/start.jpg,cfbced195714c7ed76fbeca09a5808dd,day2_20260821/logs/20260821_140457/mission_1_radiator/finish.jpg,6dcf3b9434e808dc679511febf386e2a
day2_20260821,20260821_140856,day2_20260821/logs/audit_20260821_140856.jsonl,xplorer-b,1,2026-08-21T11:09:48.034+00:00,E6,,AB-S3o,1,1,,1,"It is too hot in here, take me somewhere I can get some fresh air",en,L3b_vlm,,no,15,junction_e1,,mission_complete,True,0.196,7.558,2.2393,1.6465,-1.7224,6.4789,4.6175,1.6702,True,0.075542,0.6821155548095703,11164.108991622925,36.24,0,[],True,ALLOW: all checks passed,vlm_landmark,landmark,True,HIGH,ok,de180d6fd3375e3f85159f2b90d031ab,False,0,empty,,,False,0,138.51,day2_20260821/logs/20260821_140856/mission_1_junction_e1/start.jpg,5aaaa3af68d7b6d367b9eba7da07476f,day2_20260821/logs/20260821_140856/mission_1_junction_e1/finish.jpg,3a51e5dcc1f062d8e2fde7e2d26e47cb
day2_20260821,20260821_142326,day2_20260821/logs/audit_20260821_142326.jsonl,xplorer-c,1,2026-08-21T11:24:19.363+00:00,E6,,AB-S1,1,1,,1,go to a place to take a short break for personal needs,en,L3b_vlm,,no,9,radiator,,mission_complete,True,0.137,7.14,2.1767,4.062,-1.741,4.4753,-0.6652,-1.5246,True,0.046822,0.5309581756591797,10270.368576049805,36.74,0,[],True,ALLOW: all checks passed,vlm_landmark,landmark,True,HIGH,ok,e089c782ec4bc1b920c344141b688498,False,0,empty,,,False,0,136.78,day2_20260821/logs/20260821_142326/mission_1_radiator/start.jpg,3d35e523fbd64ed116af5938b7f9ac94,day2_20260821/logs/20260821_142326/mission_1_radiator/finish.jpg,88b976640a3d9e8d760c306d89c71bf2
day2_20260821,20260821_142441,day2_20260821/logs/audit_20260821_142441.jsonl,xplorer-c,1,2026-08-21T11:25:35.934+00:00,E6,,AB-S3o,1,1,,1,"It is too hot in here, take me somewhere I can get some fresh air",en,L3b_vlm,,no,15,junction_e1,,mission_complete,True,0.16,7.727,2.2926,1.6723,-1.6853,6.4305,4.694,1.4756,True,0.144351,0.701904296875,11605.572938919067,40.84,0,[],True,ALLOW: all checks passed,vlm_landmark,landmark,False,MEDIUM,ok,de180d6fd3375e3f85159f2b90d031ab,False,0,empty,,,False,0,133.35,day2_20260821/logs/20260821_142441/mission_1_junction_e1/start.jpg,97db3b57003366bd1239a97f1ae1ef44,day2_20260821/logs/20260821_142441/mission_1_junction_e1/finish.jpg,2a67944d15e0ba75ae0b974dfb65fa0a
day2_20260821,20260821_143549,day2_20260821/logs/audit_20260821_143549.jsonl,xplorer-c,1,2026-08-21T11:36:23.040+00:00,E4,E4.0,P1,0,1,,1,take me to the place where deliveries arrive,en,L3b_vlm,,no,8,cb202,,mission_complete,True,0.144,1.712,2.2369,1.6608,-1.5298,2.1984,0.1441,-1.5923,True,0.051982,0.408172607421875,10365.18144607544,20.11,0,[],True,ALLOW: all checks passed,vlm_landmark,landmark,True,HIGH,ok,1e750e376384b9018b536a1728d123ae,False,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,138.54,day2_20260821/logs/20260821_143549/mission_1_cb202/start.jpg,812b98c5a1e1ac4acc845cca1f59cf6e,day2_20260821/logs/20260821_143549/mission_1_cb202/finish.jpg,774abe3f077941b9fea1b3f883d1ae11
day2_20260821,20260821_143713,day2_20260821/logs/audit_20260821_143713.jsonl,xplorer-c,1,2026-08-21T11:38:15.913+00:00,E4,E4.0,P2,0,1,,1,find me a quiet corner to read,en,L3b_vlm,,no,9,radiator,,mission_complete,True,0.168,4.699,2.1946,1.7265,-1.5729,4.3435,-0.7393,-1.5603,True,0.042681,0.400543212890625,11222.458124160767,48.32,0,[],True,ALLOW: all checks passed,vlm_landmark,landmark,True,HIGH,ok,e089c782ec4bc1b920c344141b688498,False,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,143.71,day2_20260821/logs/20260821_143713/mission_1_radiator/start.jpg,b627614540db31062e38eee7998ea677,day2_20260821/logs/20260821_143713/mission_1_radiator/finish.jpg,2eddb2010139afd4d3465b593af24006
day2_20260821,20260821_143913,day2_20260821/logs/audit_20260821_143913.jsonl,xplorer-c,1,2026-08-21T11:39:46.522+00:00,E4,E4.1,P1,1,1,,1,take me to the place where deliveries arrive,en,L3b_vlm,,no,10,junction_s1,,mission_complete,True,0.164,4.02,2.1657,1.4566,-1.4275,4.3977,0.1286,-1.5348,True,0.040762,0.4749298095703125,10986.968755722046,19.29,0,[],True,ALLOW: all checks passed,,,,,,,False,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,137.68,day2_20260821/logs/20260821_143913/mission_1_junction_s1/start.jpg,5a9686f8fa79baccbdd02207e74b1e35,,
day2_20260821,20260821_144018,day2_20260821/logs/audit_20260821_144018.jsonl,xplorer-c,1,2026-08-21T11:41:01.757+00:00,E4,E4.1,P2,1,1,,1,find me a quiet corner to read,en,L3b_vlm,,no,9,radiator,,mission_complete,True,0.176,4.437,2.3737,1.5088,-1.6107,4.3757,-0.6754,-1.5431,True,0.054459,0.46181678771972656,6899.555683135986,32.6,0,[],True,ALLOW: all checks passed,vlm_landmark,landmark,True,HIGH,ok,e089c782ec4bc1b920c344141b688498,False,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,140.85,day2_20260821/logs/20260821_144018/mission_1_radiator/start.jpg,bc36d24a0cd2f860df3768a2ec5a040a,day2_20260821/logs/20260821_144018/mission_1_radiator/finish.jpg,762ffebb327594fabeceb89e8ae88b03
day2_20260821,20260821_144154,day2_20260821/logs/audit_20260821_144154.jsonl,xplorer-c,1,2026-08-21T11:42:16.589+00:00,E4,E4.1,P1,2,,,1,take me to the place where deliveries arrive,en,escalated,,yes,,,,vlm_failed,,,,,,,,,,,,0.4582405090332031,,,0,[],False,no_deterministic_match,,,,,,,,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,,,,,
day2_20260821,20260821_144333,day2_20260821/logs/audit_20260821_144333.jsonl,xplorer-c,1,2026-08-21T11:44:25.218+00:00,E4,E4.1,P2,2,1,,1,find me a quiet corner to read,en,L3b_vlm,,no,15,junction_e1,,mission_complete,True,0.201,7.838,2.2573,1.635,-1.6701,6.4107,4.6555,1.5719,True,0.135177,0.5049705505371094,6853.448152542114,39.44,0,[],True,ALLOW: all checks passed,vlm_landmark,landmark,True,HIGH,ok,de180d6fd3375e3f85159f2b90d031ab,False,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,137.67,day2_20260821/logs/20260821_144333/mission_1_junction_e1/start.jpg,ee9e6fa7e1ee8a3e7d99e7afcaeeb8b2,day2_20260821/logs/20260821_144333/mission_1_junction_e1/finish.jpg,23e3e8e2f4e29dac4bfd8c4c161c9c2d
day2_20260821,20260821_144452,day2_20260821/logs/audit_20260821_144452.jsonl,xplorer-c,1,2026-08-21T11:45:28.532+00:00,E4,E4.1,P1,3,1,,1,take me to the place where deliveries arrive,en,L3b_vlm,,no,10,junction_s1,,mission_complete,True,0.133,3.682,2.5095,1.562,-1.5401,4.3898,0.0748,-1.4746,True,0.054702,0.3902912139892578,11304.104566574097,19.08,0,[],True,ALLOW: all checks passed,,,,,,,False,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,135.45,day2_20260821/logs/20260821_144452/mission_1_junction_s1/start.jpg,dbbdc3a592eef93d2b31e1e71b83ba8e,,
day2_20260821,20260821_144613,day2_20260821/logs/audit_20260821_144613.jsonl,xplorer-c,1,2026-08-21T11:46:53.601+00:00,E4,E4.1,P2,3,1,,1,find me a quiet corner to read,en,L3b_vlm,,no,9,radiator,,mission_complete,True,0.136,4.444,2.3138,1.6548,-1.4048,4.4719,-0.6669,-1.4671,True,0.064236,0.46324729919433594,6926.346778869629,30.53,0,[],True,ALLOW: all checks passed,vlm_landmark,landmark,True,HIGH,ok,e089c782ec4bc1b920c344141b688498,False,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,124.03,day2_20260821/logs/20260821_144613/mission_1_radiator/start.jpg,8ac9d51eb3cc4d1e568f599557a69aab,day2_20260821/logs/20260821_144613/mission_1_radiator/finish.jpg,591390c881c0aaeb0e416dfed795c5fb
day2_20260821,20260821_144722,day2_20260821/logs/audit_20260821_144722.jsonl,xplorer-c,1,2026-08-21T11:48:08.113+00:00,E4,E4.1,P1,4,1,,1,take me to the place where deliveries arrive,en,L3b_vlm,,no,5,cb204,,mission_complete,True,0.128,3.793,2.4595,1.6057,-1.3148,2.211,4.6728,1.6461,True,0.038255,0.47516822814941406,11099.4713306427,29.31,0,[],True,ALLOW: all checks passed,vlm_contextual,contextual,True,HIGH,ok,f594f968a1a3fef04c3095d9df17baa9,False,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,134.2,day2_20260821/logs/20260821_144722/mission_1_cb204/start.jpg,b206c7cbe7ac6e6690f5ab018d916bb7,day2_20260821/logs/20260821_144722/mission_1_cb204/finish.jpg,825b9f44a512c9b0705b3cdcd1db6da0
day2_20260821,20260821_144850,day2_20260821/logs/audit_20260821_144850.jsonl,xplorer-c,1,2026-08-21T11:49:40.531+00:00,E4,E4.1,P2,4,1,,1,find me a quiet corner to read,en,L3b_vlm,,no,9,radiator,,mission_complete,True,0.181,4.867,2.2344,1.5963,-1.603,4.4036,-0.6465,-1.5944,True,0.071802,0.4405975341796875,11269.80996131897,35.08,0,[],True,ALLOW: all checks passed,vlm_landmark,landmark,True,HIGH,ok,e089c782ec4bc1b920c344141b688498,False,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,141.66,day2_20260821/logs/20260821_144850/mission_1_radiator/start.jpg,cc32a0059e6e3e26765c972653c42cc9,day2_20260821/logs/20260821_144850/mission_1_radiator/finish.jpg,3d4006c5aca2b760c5c9155e068937d3
day2_20260821,20260821_151342,day2_20260821/logs/audit_20260821_151342.jsonl,xplorer-b,1,2026-08-21T12:14:07.282+00:00,E4,E4.0,P1,0,,,1,take me to the place where deliveries arrive,en,escalated,,yes,,,,vlm_failed,,,,,,,,,,,,0.5476474761962891,,,0,[],False,no_deterministic_match,,,,,,,,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,,,,,
day2_20260821,20260821_151517,day2_20260821/logs/audit_20260821_151517.jsonl,xplorer-b,1,2026-08-21T12:15:27.459+00:00,E4,E4.0,P2,0,,,1,find me a quiet corner to read,en,escalated,,yes,,,,vlm_failed,,,,,,,,,,,,0.4355907440185547,,,0,[],False,no_deterministic_match,,,,,,,,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,,,,,
day2_20260821,20260821_151846,day2_20260821/logs/audit_20260821_151846.jsonl,xplorer-b,1,2026-08-21T12:18:57.363+00:00,E4,E4.3,P1,1,,,1,take me to the place where deliveries arrive,en,escalated,,yes,,,,vlm_failed,,,,,,,,,,,,0.3440380096435547,,,0,[],False,no_deterministic_match,,,,,,,,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,,,,,
day2_20260821,20260821_152359,day2_20260821/logs/audit_20260821_152359.jsonl,xplorer-b,1,2026-08-21T12:24:45.908+00:00,E4,E4.3,P2,1,1,,1,find me a quiet corner to read,en,L3b_vlm,,no,9,radiator,,mission_complete,True,0.177,5.128,2.1705,1.9148,-1.5594,4.6374,-0.6878,-1.5022,True,0.025993,0.45609474182128906,11392.818689346313,30.72,0,[],True,ALLOW: all checks passed,vlm_landmark,landmark,True,HIGH,ok,e089c782ec4bc1b920c344141b688498,False,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,138.71,day2_20260821/logs/20260821_152359/mission_1_radiator/start.jpg,46c0425f109fdf005c88bf90c4238faf,day2_20260821/logs/20260821_152359/mission_1_radiator/finish.jpg,87496e1fcbe86451e143f0c3ba2c2fd8
day2_20260821,20260821_152524,day2_20260821/logs/audit_20260821_152524.jsonl,xplorer-b,1,2026-08-21T12:25:59.745+00:00,E4,E4.3,P1,2,1,,1,take me to the place where deliveries arrive,en,L3b_vlm,,no,8,cb202,,mission_complete,True,0.201,1.726,2.1878,1.6441,-1.7048,2.2456,0.1959,-1.572,True,0.053157,0.45228004455566406,11600.677490234375,20.7,0,[],True,ALLOW: all checks passed,vlm_landmark,landmark,True,HIGH,ok,1e750e376384b9018b536a1728d123ae,False,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,138.99,day2_20260821/logs/20260821_152524/mission_1_cb202/start.jpg,171d46ce41da2902523b6c205704d586,day2_20260821/logs/20260821_152524/mission_1_cb202/finish.jpg,d897e247ede31b0f434b88e8b8e01f41
day2_20260821,20260821_152624,day2_20260821/logs/audit_20260821_152624.jsonl,xplorer-b,1,2026-08-21T12:27:08.438+00:00,E4,E4.3,P2,2,1,,1,find me a quiet corner to read,en,L3b_vlm,,no,9,radiator,,missed,False,2.6,1.287,2.1146,1.4303,-1.5148,2.1688,0.3519,-1.0801,True,0.023345,0.5433559417724609,11580.33561706543,27.31,0,[],True,ALLOW: all checks passed,,,,,,,False,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,145.9,day2_20260821/logs/20260821_152624/mission_1_radiator/start.jpg,d720217944baf07bb773984bb6d92448,,
day2_20260821,20260821_152624,day2_20260821/logs/audit_20260821_152624.jsonl,xplorer-b,2,2026-08-21T12:27:15.537+00:00,E4,E4.3,P2,2,,,1,find me a quiet corner to read,en,escalated,,yes,,,,vlm_failed,,,,,,,,,,,,0.28705596923828125,,,0,[],False,no_deterministic_match,,,,,,,,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,,,,,
day2_20260821,20260821_153019,day2_20260821/logs/audit_20260821_153019.jsonl,xplorer-b,1,2026-08-21T12:30:32.778+00:00,E4,E4.3,P1,3,,,1,take me to the place where deliveries arrive,en,escalated,,yes,,,,vlm_failed,,,,,,,,,,,,0.457763671875,,,0,[],False,no_deterministic_match,,,,,,,,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,,,,,
day2_20260821,20260821_153221,day2_20260821/logs/audit_20260821_153221.jsonl,xplorer-b,1,2026-08-21T12:32:34.518+00:00,E4,E4.3,P2,3,,,1,find me a quiet corner to read,en,escalated,,yes,,,,vlm_failed,,,,,,,,,,,,0.43129920959472656,,,0,[],False,no_deterministic_match,,,,,,,,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,,,,,
day2_20260821,20260821_153343,day2_20260821/logs/audit_20260821_153343.jsonl,xplorer-b,1,2026-08-21T12:34:01.990+00:00,E4,E4.3,NEG1,1,1,,1,I need to warm up,en,L3b_vlm,,no,9,radiator,,missed,False,2.544,1.444,2.28,1.6608,-1.7178,2.2714,0.4274,-1.2801,True,0.089517,0.3476142883300781,7118.171215057373,7.15,0,[],True,ALLOW: all checks passed,,,,,,,False,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,132.24,day2_20260821/logs/20260821_153343/mission_1_radiator/start.jpg,c795fc74ef68bbafde91b738090ef1be,,
day2_20260821,20260821_153343,day2_20260821/logs/audit_20260821_153343.jsonl,xplorer-b,2,2026-08-21T12:34:38.609+00:00,E4,E4.3,NEG1,1,2,,1,I need to warm up,en,L3b_vlm,,no,9,radiator,,mission_complete,True,0.199,3.028,2.2714,0.4274,-1.2801,4.5453,-0.6062,-1.5294,True,0.020041,0.2846717834472656,6836.3096714019775,29.71,0,[],True,ALLOW: all checks passed,vlm_landmark,landmark,True,HIGH,ok,e089c782ec4bc1b920c344141b688498,False,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,131.98,day2_20260821/logs/20260821_153343/mission_2_radiator/start.jpg,4535e336e832b51e1e17230df1f1d402,day2_20260821/logs/20260821_153343/mission_2_radiator/finish.jpg,f3d03e9093f5ea08b6caab8d333d1603
day2_20260821,20260821_153503,day2_20260821/logs/audit_20260821_153503.jsonl,xplorer-b,1,2026-08-21T12:36:06.372+00:00,E4,E4.3,NEG2,1,1,,1,take me to the greenest corner of the building,en,L3b_vlm,,no,14,plant_5,,missed,False,2.462,5.606,2.3732,1.6449,-1.4929,5.7438,3.0742,1.2684,True,0.015722,0.41294097900390625,11782.205820083618,44.18,0,[],True,ALLOW: all checks passed,,,,,,,False,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,138.53,day2_20260821/logs/20260821_153503/mission_1_plant_5/start.jpg,651bd7cff0ca225ba0c437717bf1184a,,
day2_20260821,20260821_153503,day2_20260821/logs/audit_20260821_153503.jsonl,xplorer-b,2,2026-08-21T12:36:57.370+00:00,E4,E4.3,NEG2,1,2,,1,take me to the greenest corner of the building,en,L3b_vlm,,no,15,junction_e1,,mission_complete,True,0.091,2.012,5.7438,3.0742,1.2684,6.4607,4.8187,1.4254,True,0.036065,0.3075599670410156,8073.799133300781,42.79,0,[],True,ALLOW: all checks passed,vlm_landmark,landmark,True,HIGH,ok,de180d6fd3375e3f85159f2b90d031ab,False,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,112.35,day2_20260821/logs/20260821_153503/mission_2_junction_e1/start.jpg,93c198ffaf7f6e2bbec0b7f81acad259,day2_20260821/logs/20260821_153503/mission_2_junction_e1/finish.jpg,7057cf96fa546094a6e3a960c0289f49
day2_20260821,20260821_164323,day2_20260821/logs/audit_20260821_164323.jsonl,xplorer-b,1,2026-08-21T13:44:27.703+00:00,E5,,pair1,1,1,E5-pair1,2,I need to use the restroom,en,L3b_vlm,,no,0,toilet_m,,mission_complete,True,0.162,3.704,0.4345,3.4518,-0.209,0.4974,0.1623,-3.0569,True,0.034182,0.4200935363769531,10072.315454483032,18.52,0,[],True,ALLOW: all checks passed,pose_based,none,True,HIGH,,,False,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,133.13,day2_20260821/logs/20260821_164323/mission_1_toilet_m/start.jpg,a5a66d262ac20f2bafdacd4ad8ef83b8,day2_20260821/logs/20260821_164323/mission_1_toilet_m/finish.jpg,59ceddeb356767f8e42e134d6dc66357
day2_20260821,20260821_164326,day2_20260821/logs/audit_20260821_164326.jsonl,xplorer-c,1,2026-08-21T13:44:41.683+00:00,E5,,pair1,1,1,E5-pair1,2,I would like to be near the plants,en,L3b_vlm,,no,15,junction_e1,,mission_complete,True,0.175,3.425,6.6595,1.6887,3.0233,6.5745,4.6269,1.5043,True,0.087414,0.4646778106689453,16873.939990997314,25.43,0,[],True,ALLOW: all checks passed,vlm_landmark,landmark,True,HIGH,ok,de180d6fd3375e3f85159f2b90d031ab,False,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,133.64,day2_20260821/logs/20260821_164326/mission_1_junction_e1/start.jpg,ef7227a21f8a7fe62840cba031bec750,day2_20260821/logs/20260821_164326/mission_1_junction_e1/finish.jpg,637ebd69a007c37ef5eaa1c6c6b096c4
day2_20260821,20260821_164941,day2_20260821/logs/audit_20260821_164941.jsonl,xplorer-b,1,2026-08-21T13:50:55.750+00:00,E5,,pair2,1,1,E5-pair2,2,point me to a restroom please,en,L3b_vlm,,no,0,toilet_m,,mission_complete,True,0.206,3.441,0.4869,3.1911,0.0455,0.367,0.1573,-2.9584,True,0.046599,0.48828125,17163.214445114136,17.94,0,[],True,ALLOW: all checks passed,pose_based,none,True,HIGH,,,False,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,141.29,day2_20260821/logs/20260821_164941/mission_1_toilet_m/start.jpg,343861b4e850774f4e8c738daa762b13,day2_20260821/logs/20260821_164941/mission_1_toilet_m/finish.jpg,68690b0555e4217a513a583eda99f29f
day2_20260821,20260821_164945,day2_20260821/logs/audit_20260821_164945.jsonl,xplorer-c,1,2026-08-21T13:51:03.786+00:00,E5,,pair2,1,1,E5-pair2,2,take me next to a potted plant,en,L3b_vlm,,no,13,plant_4,,mission_complete,True,0.18,4.906,6.4256,1.7065,3.0453,7.5635,5.2819,1.5146,True,0.038399,0.4010200500488281,9032.225608825684,32.81,0,[],True,ALLOW: all checks passed,vlm_landmark,landmark,True,HIGH,ok,5bdc909e4adef6bae4c10646ed3ca1e0,False,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,131.33,day2_20260821/logs/20260821_164945/mission_1_plant_4/start.jpg,b530f1d60313d948bb8b01185cd64a68,day2_20260821/logs/20260821_164945/mission_1_plant_4/finish.jpg,a672b29a4cc1fa6ca8a0077ec5d7aec8
day2_20260821,20260821_165317,day2_20260821/logs/audit_20260821_165317.jsonl,xplorer-b,1,2026-08-21T13:54:30.265+00:00,E5,,pair3,1,1,E5-pair3,2,I am looking for a restroom,en,L3b_vlm,,no,0,toilet_m,,mission_complete,True,0.172,3.846,0.3142,3.1426,0.0689,0.4432,0.1628,-3.0419,True,0.040803,0.3743171691894531,18920.483827590942,16.49,0,[],True,ALLOW: all checks passed,pose_based,none,True,HIGH,,,False,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,136.93,day2_20260821/logs/20260821_165317/mission_1_toilet_m/start.jpg,9245b6f44ac98d217c0652884ca4b98f,day2_20260821/logs/20260821_165317/mission_1_toilet_m/finish.jpg,5ca479e42d75ae741fd02e9052b583dd
day2_20260821,20260821_165320,day2_20260821/logs/audit_20260821_165320.jsonl,xplorer-c,1,2026-08-21T13:54:40.421+00:00,E5,,pair3,1,1,E5-pair3,2,show me where the potted plants are,en,L3b_vlm,,no,14,plant_5,,mission_complete,True,0.119,4.116,6.4765,1.6903,-3.0502,6.5866,5.2863,1.4791,True,0.106651,0.3857612609863281,10792.560815811157,33.46,0,[],True,ALLOW: all checks passed,vlm_landmark,landmark,True,HIGH,ok,ace89171863277f13e882160d6034536,False,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,129.43,day2_20260821/logs/20260821_165320/mission_1_plant_5/start.jpg,2cf63b0fa5967a571448c7d229680a87,day2_20260821/logs/20260821_165320/mission_1_plant_5/finish.jpg,e39ed9961381c9a953be0cefc38d551e
day2_20260821,20260821_170007,day2_20260821/logs/audit_20260821_170007.jsonl,xplorer-b,1,2026-08-21T14:00:36.960+00:00,E0,,AS,1,1,,1,take me to cb202,en,L3a_deterministic,2,no,8,cb202,8,mission_complete,True,0.226,1.859,2.0257,1.8042,-1.4668,2.354,0.1651,-1.4344,True,0.062774,0.3592967987060547,0.0,18.91,0,[],True,ALLOW: all checks passed,vlm_landmark,landmark,False,LOW,ok,1e750e376384b9018b536a1728d123ae,False,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,136.25,day2_20260821/logs/20260821_170007/mission_1_cb202/start.jpg,69fd32a502d45457c0af2411df68bb2e,day2_20260821/logs/20260821_170007/mission_1_cb202/finish.jpg,3e3ab7cd12fe1090ee4bea981fbde9ad
